product_id,date,sales,price,rating,trend_index,competitor_launch
Pixel 128 (Smartphone),2023-09-01,352,2184.76,4.48,59.25,0
Pixel 128 (Smartphone),2023-10-01,326,2095.29,4.39,49.37,0
Pixel 128 (Smartphone),2023-11-01,309,2097.96,4.52,51.94,0
Pixel 128 (Smartphone),2023-12-01,325,2061.83,4.19,57.79,0
Pixel 128 (Smartphone),2024-01-01,326,2142.91,4.39,56.73,0
Pixel 128 (Smartphone),2024-02-01,356,2073.84,4.35,56.95,0
Pixel 128 (Smartphone),2024-03-01,323,2238.47,4.38,66.99,0
Pixel 128 (Smartphone),2024-04-01,335,2117.27,4.05,58.19,0
Pixel 128 (Smartphone),2024-05-01,367,2018.29,4.73,57.36,0
Pixel 128 (Smartphone),2024-06-01,345,2071.94,4.06,63.31,0
Pixel 128 (Smartphone),2024-07-01,346,2153.69,4.5,46.82,0
Pixel 128 (Smartphone),2024-08-01,343,2186.98,4.23,44.54,0
Pixel 128 (Smartphone),2024-09-01,360,2167.78,4.24,55.45,1
Pixel 128 (Smartphone),2024-10-01,353,2092.08,4.44,49.09,0
Pixel 128 (Smartphone),2024-11-01,375,2108.24,4.52,44.17,0
Pixel 128 (Smartphone),2024-12-01,378,2100.71,4.26,42.85,0
Pixel 128 (Smartphone),2025-01-01,354,2181.46,4.25,40.87,0
Pixel 128 (Smartphone),2025-02-01,350,2152.48,4.22,40.16,0
Pixel 128 (Smartphone),2025-03-01,354,2116.21,4.45,39.64,0
Pixel 128 (Smartphone),2025-04-01,344,2102.56,4.25,36.37,0
Pixel 128 (Smartphone),2025-05-01,356,2111.35,4.6,41.13,0
Pixel 128 (Smartphone),2025-06-01,333,2145.55,4.24,41.26,0
Pixel 128 (Smartphone),2025-07-01,345,2231.28,4.49,30.87,0
Pixel 128 (Smartphone),2025-08-01,368,2157.01,4.64,39.94,0
Pixel 128 (Smartphone),2025-09-01,366,2123.34,4.41,23.51,0
Pixel 128 (Smartphone),2025-10-01,357,2118.32,4.13,34.73,0
Pixel 128 (Smartphone),2025-11-01,366,2254.52,4.46,33.88,0
HTSystem 735 (Speaker),2021-01-01,38,650.06,4.5,100.0,0
HTSystem 735 (Speaker),2021-02-01,62,635.2,4.69,91.23,0
HTSystem 735 (Speaker),2021-03-01,91,645.27,4.47,100.0,0
HTSystem 735 (Speaker),2021-04-01,103,667.41,4.46,90.67,0
HTSystem 735 (Speaker),2021-05-01,107,624.88,4.58,93.31,0
HTSystem 735 (Speaker),2021-06-01,134,598.24,4.54,85.77,0
HTSystem 735 (Speaker),2021-07-01,123,622.93,4.41,95.16,0
HTSystem 735 (Speaker),2021-08-01,175,657.13,4.66,99.16,0
HTSystem 735 (Speaker),2021-09-01,148,625.68,4.34,96.54,0
HTSystem 735 (Speaker),2021-10-01,149,635.12,4.57,82.78,0
HTSystem 735 (Speaker),2021-11-01,197,657.84,4.56,87.61,0
HTSystem 735 (Speaker),2021-12-01,181,664.65,4.64,75.72,0
HTSystem 735 (Speaker),2022-01-01,209,669.11,4.64,95.07,0
HTSystem 735 (Speaker),2022-02-01,228,659.79,4.45,84.44,0
HTSystem 735 (Speaker),2022-03-01,250,627.08,4.48,87.65,0
HTSystem 735 (Speaker),2022-04-01,273,680.27,4.47,83.29,0
HTSystem 735 (Speaker),2022-05-01,251,630.64,4.73,76.31,0
HTSystem 735 (Speaker),2022-06-01,269,636.61,4.57,75.61,0
HTSystem 735 (Speaker),2022-07-01,351,648.89,4.63,81.47,0
HTSystem 735 (Speaker),2022-08-01,296,654.43,4.43,88.53,0
HTSystem 735 (Speaker),2022-09-01,279,677.01,4.3,73.46,0
HTSystem 735 (Speaker),2022-10-01,292,636.68,4.32,82.87,0
HTSystem 735 (Speaker),2022-11-01,303,656.41,4.61,79.91,0
HTSystem 735 (Speaker),2022-12-01,315,636.79,4.35,70.01,0
HTSystem 735 (Speaker),2023-01-01,336,680.3,4.94,78.74,1
HTSystem 735 (Speaker),2023-02-01,347,657.32,4.4,76.96,0
HTSystem 735 (Speaker),2023-03-01,313,674.1,4.51,53.6,0
HTSystem 735 (Speaker),2023-04-01,321,626.56,4.51,72.33,0
HTSystem 735 (Speaker),2023-05-01,332,638.08,4.48,75.17,0
HTSystem 735 (Speaker),2023-06-01,320,653.84,4.27,56.83,0
HTSystem 735 (Speaker),2023-07-01,349,674.41,4.49,54.6,0
HTSystem 735 (Speaker),2023-08-01,370,668.32,4.48,64.04,1
HTSystem 735 (Speaker),2023-09-01,334,678.21,4.4,72.43,0
HTSystem 735 (Speaker),2023-10-01,339,675.12,4.72,52.56,0
HTSystem 735 (Speaker),2023-11-01,327,664.16,4.19,47.92,0
HTSystem 735 (Speaker),2023-12-01,342,651.99,4.21,54.58,0
HTSystem 735 (Speaker),2024-01-01,322,627.29,4.55,52.4,0
HTSystem 735 (Speaker),2024-02-01,324,607.24,4.42,43.65,0
HTSystem 735 (Speaker),2024-03-01,312,651.42,4.3,50.05,0
HTSystem 735 (Speaker),2024-04-01,353,664.63,4.46,55.37,0
HTSystem 735 (Speaker),2024-05-01,362,595.96,4.57,64.72,0
HTSystem 735 (Speaker),2024-06-01,358,626.14,4.18,54.45,0
HTSystem 735 (Speaker),2024-07-01,345,629.21,4.54,54.95,0
HTSystem 735 (Speaker),2024-08-01,340,645.35,4.48,40.49,0
HTSystem 735 (Speaker),2024-09-01,344,651.01,4.39,46.24,1
HTSystem 735 (Speaker),2024-10-01,331,670.06,4.46,44.15,0
HTSystem 735 (Speaker),2024-11-01,362,623.38,4.46,46.76,0
HTSystem 735 (Speaker),2024-12-01,364,655.7,4.5,47.45,0
HTSystem 735 (Speaker),2025-01-01,334,621.99,4.27,48.74,0
HTSystem 735 (Speaker),2025-02-01,336,665.27,4.58,41.09,0
HTSystem 735 (Speaker),2025-03-01,332,639.62,4.56,35.99,0
HTSystem 735 (Speaker),2025-04-01,349,625.4,4.57,47.02,0
HTSystem 735 (Speaker),2025-05-01,353,635.91,4.15,42.32,0
HTSystem 735 (Speaker),2025-06-01,355,627.28,4.58,40.36,0
HTSystem 735 (Speaker),2025-07-01,336,650.79,4.35,34.55,0
HTSystem 735 (Speaker),2025-08-01,346,661.15,4.48,42.13,0
HTSystem 735 (Speaker),2025-09-01,347,669.08,4.11,23.61,0
HTSystem 735 (Speaker),2025-10-01,369,638.9,4.3,37.46,0
HTSystem 735 (Speaker),2025-11-01,345,676.02,4.53,36.22,0
LinkBuds 686 (Headphone),2021-01-01,54,668.56,4.77,100.0,0
LinkBuds 686 (Headphone),2021-02-01,77,698.22,4.54,95.6,0
LinkBuds 686 (Headphone),2021-03-01,69,712.56,4.43,90.62,0
LinkBuds 686 (Headphone),2021-04-01,109,726.65,4.48,86.66,0
LinkBuds 686 (Headphone),2021-05-01,80,705.39,4.54,96.45,0
LinkBuds 686 (Headphone),2021-06-01,106,724.16,4.46,94.41,0
LinkBuds 686 (Headphone),2021-07-01,164,716.37,4.69,89.37,1
LinkBuds 686 (Headphone),2021-08-01,130,717.07,4.5,86.83,0
LinkBuds 686 (Headphone),2021-09-01,179,718.02,4.59,95.71,0
LinkBuds 686 (Headphone),2021-10-01,174,699.19,4.5,71.76,0
LinkBuds 686 (Headphone),2021-11-01,187,684.08,4.48,92.35,0
LinkBuds 686 (Headphone),2021-12-01,216,738.2,4.61,89.98,0
LinkBuds 686 (Headphone),2022-01-01,228,721.25,4.62,76.9,0
LinkBuds 686 (Headphone),2022-02-01,250,703.55,4.23,70.77,0
LinkBuds 686 (Headphone),2022-03-01,240,718.05,4.47,87.22,0
LinkBuds 686 (Headphone),2022-04-01,260,713.4,4.78,73.68,0
LinkBuds 686 (Headphone),2022-05-01,268,686.94,4.41,91.7,0
LinkBuds 686 (Headphone),2022-06-01,269,697.86,4.54,94.31,1
LinkBuds 686 (Headphone),2022-07-01,302,733.05,4.66,81.26,0
LinkBuds 686 (Headphone),2022-08-01,297,704.89,4.3,76.36,0
LinkBuds 686 (Headphone),2022-09-01,275,712.94,4.41,74.33,0
LinkBuds 686 (Headphone),2022-10-01,324,731.64,4.23,62.71,0
LinkBuds 686 (Headphone),2022-11-01,313,704.82,4.48,71.45,0
LinkBuds 686 (Headphone),2022-12-01,304,685.3,4.52,69.03,0
LinkBuds 686 (Headphone),2023-01-01,323,707.4,4.56,66.58,0
LinkBuds 686 (Headphone),2023-02-01,314,693.19,4.69,72.57,0
LinkBuds 686 (Headphone),2023-03-01,329,675.57,4.46,69.54,0
LinkBuds 686 (Headphone),2023-04-01,350,721.98,4.28,72.92,0
LinkBuds 686 (Headphone),2023-05-01,335,699.58,4.32,63.1,0
LinkBuds 686 (Headphone),2023-06-01,323,641.86,4.34,69.22,0
LinkBuds 686 (Headphone),2023-07-01,316,710.36,4.48,63.85,0
LinkBuds 686 (Headphone),2023-08-01,322,710.62,4.8,66.76,0
LinkBuds 686 (Headphone),2023-09-01,346,746.26,4.43,60.84,1
LinkBuds 686 (Headphone),2023-10-01,334,704.91,4.65,72.62,0
LinkBuds 686 (Headphone),2023-11-01,344,727.58,4.42,41.87,0
LinkBuds 686 (Headphone),2023-12-01,332,718.67,4.27,62.14,0
LinkBuds 686 (Headphone),2024-01-01,323,692.53,4.32,62.55,0
LinkBuds 686 (Headphone),2024-02-01,347,712.37,4.33,46.48,0
LinkBuds 686 (Headphone),2024-03-01,327,701.52,4.42,66.91,0
LinkBuds 686 (Headphone),2024-04-01,334,690.45,4.49,53.09,0
LinkBuds 686 (Headphone),2024-05-01,323,694.07,4.33,50.85,0
LinkBuds 686 (Headphone),2024-06-01,328,691.2,4.55,53.12,0
LinkBuds 686 (Headphone),2024-07-01,357,704.8,4.58,55.52,0
LinkBuds 686 (Headphone),2024-08-01,360,704.9,4.39,49.03,0
LinkBuds 686 (Headphone),2024-09-01,362,693.37,4.56,47.6,0
LinkBuds 686 (Headphone),2024-10-01,363,700.6,4.13,51.55,0
LinkBuds 686 (Headphone),2024-11-01,342,665.32,4.07,51.26,0
LinkBuds 686 (Headphone),2024-12-01,358,683.67,4.54,45.63,0
LinkBuds 686 (Headphone),2025-01-01,365,698.81,4.35,31.24,0
LinkBuds 686 (Headphone),2025-02-01,337,740.36,4.75,33.73,0
LinkBuds 686 (Headphone),2025-03-01,354,718.39,4.4,47.25,0
LinkBuds 686 (Headphone),2025-04-01,351,684.33,4.26,36.5,0
LinkBuds 686 (Headphone),2025-05-01,325,739.15,4.66,33.05,0
LinkBuds 686 (Headphone),2025-06-01,359,704.97,4.51,39.11,0
LinkBuds 686 (Headphone),2025-07-01,345,681.0,4.64,37.04,0
LinkBuds 686 (Headphone),2025-08-01,372,703.33,4.32,32.09,0
LinkBuds 686 (Headphone),2025-09-01,346,725.83,4.46,37.62,0
LinkBuds 686 (Headphone),2025-10-01,363,681.02,4.27,22.33,0
LinkBuds 686 (Headphone),2025-11-01,361,683.09,4.14,17.87,0
ThinkVision 962 (Monitor),2021-01-01,58,230.09,4.37,96.09,0
ThinkVision 962 (Monitor),2021-02-01,60,236.81,4.41,100.0,0
ThinkVision 962 (Monitor),2021-03-01,103,229.77,4.54,85.18,0
ThinkVision 962 (Monitor),2021-04-01,81,238.48,4.46,78.38,0
ThinkVision 962 (Monitor),2021-05-01,125,231.53,4.48,78.8,0
ThinkVision 962 (Monitor),2021-06-01,137,225.35,4.65,100.0,0
ThinkVision 962 (Monitor),2021-07-01,159,232.11,4.07,92.22,0
ThinkVision 962 (Monitor),2021-08-01,149,246.87,4.4,87.82,0
ThinkVision 962 (Monitor),2021-09-01,149,246.56,4.22,96.96,0
ThinkVision 962 (Monitor),2021-10-01,206,237.42,4.31,86.31,0
ThinkVision 962 (Monitor),2021-11-01,183,233.04,4.84,89.81,0
ThinkVision 962 (Monitor),2021-12-01,190,236.13,4.57,86.9,0
ThinkVision 962 (Monitor),2022-01-01,213,236.22,4.62,82.22,0
ThinkVision 962 (Monitor),2022-02-01,215,233.72,4.47,86.37,0
ThinkVision 962 (Monitor),2022-03-01,252,237.1,4.59,88.52,0
ThinkVision 962 (Monitor),2022-04-01,249,235.46,4.21,80.6,0
ThinkVision 962 (Monitor),2022-05-01,267,231.78,4.63,77.47,0
ThinkVision 962 (Monitor),2022-06-01,300,225.61,4.35,77.09,0
ThinkVision 962 (Monitor),2022-07-01,309,230.77,4.39,62.19,0
ThinkVision 962 (Monitor),2022-08-01,300,239.61,4.54,79.05,0
ThinkVision 962 (Monitor),2022-09-01,306,233.78,4.51,67.4,0
ThinkVision 962 (Monitor),2022-10-01,307,236.11,4.48,79.06,0
ThinkVision 962 (Monitor),2022-11-01,304,232.01,4.26,72.82,0
ThinkVision 962 (Monitor),2022-12-01,314,226.56,4.48,72.98,0
ThinkVision 962 (Monitor),2023-01-01,326,232.32,4.6,75.94,0
ThinkVision 962 (Monitor),2023-02-01,320,226.82,4.38,63.34,0
ThinkVision 962 (Monitor),2023-03-01,332,226.37,4.65,71.21,0
ThinkVision 962 (Monitor),2023-04-01,317,242.46,4.32,69.29,0
ThinkVision 962 (Monitor),2023-05-01,320,231.05,4.45,64.91,0
ThinkVision 962 (Monitor),2023-06-01,319,228.79,4.68,58.5,0
ThinkVision 962 (Monitor),2023-07-01,323,245.36,4.35,67.96,0
ThinkVision 962 (Monitor),2023-08-01,352,239.72,4.6,67.51,0
ThinkVision 962 (Monitor),2023-09-01,344,231.39,4.74,62.17,0
ThinkVision 962 (Monitor),2023-10-01,318,237.0,4.47,52.68,0
ThinkVision 962 (Monitor),2023-11-01,342,232.34,4.36,55.27,0
ThinkVision 962 (Monitor),2023-12-01,331,229.14,4.32,57.34,0
ThinkVision 962 (Monitor),2024-01-01,327,237.33,4.63,61.37,0
ThinkVision 962 (Monitor),2024-02-01,316,231.72,4.63,44.26,0
ThinkVision 962 (Monitor),2024-03-01,354,234.53,4.65,50.19,0
ThinkVision 962 (Monitor),2024-04-01,320,241.17,4.43,50.11,0
ThinkVision 962 (Monitor),2024-05-01,341,240.4,4.59,51.14,0
ThinkVision 962 (Monitor),2024-06-01,328,230.14,4.42,41.41,0
ThinkVision 962 (Monitor),2024-07-01,355,237.41,4.3,47.79,0
ThinkVision 962 (Monitor),2024-08-01,339,226.08,4.59,45.93,1
ThinkVision 962 (Monitor),2024-09-01,343,237.16,4.67,39.63,0
ThinkVision 962 (Monitor),2024-10-01,345,235.04,4.27,44.86,0
ThinkVision 962 (Monitor),2024-11-01,352,236.66,4.26,40.69,1
ThinkVision 962 (Monitor),2024-12-01,349,231.91,4.42,46.74,0
ThinkVision 962 (Monitor),2025-01-01,349,248.63,4.56,35.87,0
ThinkVision 962 (Monitor),2025-02-01,343,227.67,4.25,41.49,1
ThinkVision 962 (Monitor),2025-03-01,328,240.82,4.45,34.0,0
ThinkVision 962 (Monitor),2025-04-01,336,226.76,4.32,34.25,0
ThinkVision 962 (Monitor),2025-05-01,364,237.54,4.52,39.32,0
ThinkVision 962 (Monitor),2025-06-01,350,238.04,4.29,37.68,0
ThinkVision 962 (Monitor),2025-07-01,346,234.39,4.52,31.91,0
ThinkVision 962 (Monitor),2025-08-01,335,230.52,4.38,31.73,0
ThinkVision 962 (Monitor),2025-09-01,332,234.99,4.26,22.24,0
ThinkVision 962 (Monitor),2025-10-01,348,235.87,4.41,41.03,0
ThinkVision 962 (Monitor),2025-11-01,373,246.57,4.11,34.81,0
Nighthawk 986 (Router),2021-01-01,65,828.05,4.41,95.84,0
Nighthawk 986 (Router),2021-02-01,68,838.41,4.31,97.68,0
Nighthawk 986 (Router),2021-03-01,66,876.92,4.44,100.0,0
Nighthawk 986 (Router),2021-04-01,112,864.77,4.46,95.27,0
Nighthawk 986 (Router),2021-05-01,113,846.1,4.43,96.6,0
Nighthawk 986 (Router),2021-06-01,134,898.33,4.5,97.71,0
Nighthawk 986 (Router),2021-07-01,99,832.38,4.48,89.74,0
Nighthawk 986 (Router),2021-08-01,152,854.63,4.52,90.39,0
Nighthawk 986 (Router),2021-09-01,173,850.89,4.63,92.04,0
Nighthawk 986 (Router),2021-10-01,200,879.94,4.57,95.22,0
Nighthawk 986 (Router),2021-11-01,166,865.25,4.63,82.38,0
Nighthawk 986 (Router),2021-12-01,220,861.2,4.35,65.58,0
Nighthawk 986 (Router),2022-01-01,241,816.2,4.4,90.27,0
Nighthawk 986 (Router),2022-02-01,200,886.42,4.58,90.8,0
Nighthawk 986 (Router),2022-03-01,251,858.35,4.58,84.5,0
Nighthawk 986 (Router),2022-04-01,267,867.0,4.37,83.77,0
Nighthawk 986 (Router),2022-05-01,267,844.6,4.56,76.74,0
Nighthawk 986 (Router),2022-06-01,278,840.52,4.33,82.98,0
Nighthawk 986 (Router),2022-07-01,310,902.86,4.54,84.25,0
Nighthawk 986 (Router),2022-08-01,290,818.04,4.46,77.46,0
Nighthawk 986 (Router),2022-09-01,300,836.68,4.26,93.3,0
Nighthawk 986 (Router),2022-10-01,319,902.37,4.4,63.71,0
Nighthawk 986 (Router),2022-11-01,337,880.61,4.79,74.59,0
Nighthawk 986 (Router),2022-12-01,323,855.56,4.49,64.02,0
Nighthawk 986 (Router),2023-01-01,320,896.31,4.8,77.19,0
Nighthawk 986 (Router),2023-02-01,314,875.58,4.24,58.76,0
Nighthawk 986 (Router),2023-03-01,311,870.03,4.57,59.28,0
Nighthawk 986 (Router),2023-04-01,346,869.85,4.07,62.98,0
Nighthawk 986 (Router),2023-05-01,327,876.06,4.45,68.07,0
Nighthawk 986 (Router),2023-06-01,348,877.11,4.54,60.83,0
Nighthawk 986 (Router),2023-07-01,327,920.92,4.57,59.7,1
Nighthawk 986 (Router),2023-08-01,323,858.95,4.33,61.32,0
Nighthawk 986 (Router),2023-09-01,340,859.75,4.6,59.68,0
Nighthawk 986 (Router),2023-10-01,333,831.94,4.36,70.58,0
Nighthawk 986 (Router),2023-11-01,317,862.65,4.42,63.77,0
Nighthawk 986 (Router),2023-12-01,364,912.29,4.37,55.49,0
Nighthawk 986 (Router),2024-01-01,328,889.52,4.27,71.23,0
Nighthawk 986 (Router),2024-02-01,352,849.91,4.67,58.79,0
Nighthawk 986 (Router),2024-03-01,352,864.78,4.44,47.36,0
Nighthawk 986 (Router),2024-04-01,322,830.4,4.6,54.73,0
Nighthawk 986 (Router),2024-05-01,326,838.88,4.59,55.47,0
Nighthawk 986 (Router),2024-06-01,338,867.87,4.28,45.7,0
Nighthawk 986 (Router),2024-07-01,331,851.18,4.61,41.94,0
Nighthawk 986 (Router),2024-08-01,370,836.92,4.5,48.71,0
Nighthawk 986 (Router),2024-09-01,342,876.7,4.27,44.37,1
Nighthawk 986 (Router),2024-10-01,360,861.87,4.49,56.04,1
Nighthawk 986 (Router),2024-11-01,355,823.37,4.27,49.67,0
Nighthawk 986 (Router),2024-12-01,352,810.21,4.66,38.79,0
Nighthawk 986 (Router),2025-01-01,350,849.23,4.54,45.05,0
Nighthawk 986 (Router),2025-02-01,369,822.83,4.4,49.73,0
Nighthawk 986 (Router),2025-03-01,339,815.56,4.6,29.9,0
Nighthawk 986 (Router),2025-04-01,378,893.26,4.17,31.29,0
Nighthawk 986 (Router),2025-05-01,334,861.47,4.3,37.16,0
Nighthawk 986 (Router),2025-06-01,366,857.12,4.37,36.28,0
Nighthawk 986 (Router),2025-07-01,334,859.12,4.74,34.46,0
Nighthawk 986 (Router),2025-08-01,352,834.51,4.24,31.45,0
Nighthawk 986 (Router),2025-09-01,359,874.65,4.15,30.13,0
Nighthawk 986 (Router),2025-10-01,351,860.61,4.19,33.9,0
Nighthawk 986 (Router),2025-11-01,357,844.37,4.54,37.94,0
Alpha 393 (Camera),2021-01-01,67,356.37,4.57,100.0,0
Alpha 393 (Camera),2021-02-01,80,332.18,4.58,96.19,0
Alpha 393 (Camera),2021-03-01,104,315.17,4.5,97.47,0
Alpha 393 (Camera),2021-04-01,101,343.51,4.49,100.0,0
Alpha 393 (Camera),2021-05-01,104,320.81,4.33,86.19,0
Alpha 393 (Camera),2021-06-01,122,329.14,4.09,93.36,0
Alpha 393 (Camera),2021-07-01,119,324.8,4.57,86.64,0
Alpha 393 (Camera),2021-08-01,167,326.81,4.64,100.0,1
Alpha 393 (Camera),2021-09-01,149,320.71,4.42,100.0,0
Alpha 393 (Camera),2021-10-01,168,337.65,4.4,90.61,0
Alpha 393 (Camera),2021-11-01,184,323.2,4.38,91.38,0
Alpha 393 (Camera),2021-12-01,156,330.97,4.42,86.0,0
Alpha 393 (Camera),2022-01-01,229,330.76,4.63,84.52,0
Alpha 393 (Camera),2022-02-01,216,323.92,4.34,84.9,0
Alpha 393 (Camera),2022-03-01,254,310.33,4.57,73.66,0
Alpha 393 (Camera),2022-04-01,251,316.93,4.4,86.52,1
Alpha 393 (Camera),2022-05-01,265,331.94,4.17,73.79,0
Alpha 393 (Camera),2022-06-01,269,328.0,4.42,77.01,0
Alpha 393 (Camera),2022-07-01,320,317.05,4.71,78.51,1
Alpha 393 (Camera),2022-08-01,324,325.43,4.36,71.73,0
Alpha 393 (Camera),2022-09-01,318,327.04,4.43,80.05,0
Alpha 393 (Camera),2022-10-01,311,330.68,4.47,71.33,0
Alpha 393 (Camera),2022-11-01,313,342.75,4.49,80.91,0
Alpha 393 (Camera),2022-12-01,331,302.74,4.69,66.14,0
Alpha 393 (Camera),2023-01-01,316,336.8,4.34,69.87,0
Alpha 393 (Camera),2023-02-01,342,327.12,4.46,62.32,0
Alpha 393 (Camera),2023-03-01,311,314.95,4.57,75.5,0
Alpha 393 (Camera),2023-04-01,344,326.61,4.35,65.24,0
Alpha 393 (Camera),2023-05-01,349,339.1,4.46,62.31,0
Alpha 393 (Camera),2023-06-01,314,342.02,4.6,63.67,0
Alpha 393 (Camera),2023-07-01,319,315.04,4.37,63.03,0
Alpha 393 (Camera),2023-08-01,332,316.73,4.42,65.42,0
Alpha 393 (Camera),2023-09-01,340,312.39,4.27,65.15,0
Alpha 393 (Camera),2023-10-01,325,327.27,4.59,59.11,0
Alpha 393 (Camera),2023-11-01,337,327.75,4.47,58.69,0
Alpha 393 (Camera),2023-12-01,306,334.63,4.38,36.01,0
Alpha 393 (Camera),2024-01-01,349,329.3,4.39,53.39,0
Alpha 393 (Camera),2024-02-01,351,333.71,4.43,65.36,0
Alpha 393 (Camera),2024-03-01,362,311.48,4.48,57.28,0
Alpha 393 (Camera),2024-04-01,349,342.09,4.33,45.42,0
Alpha 393 (Camera),2024-05-01,336,337.65,4.34,49.01,0
Alpha 393 (Camera),2024-06-01,327,319.84,4.39,46.34,0
Alpha 393 (Camera),2024-07-01,331,317.32,4.45,56.8,0
Alpha 393 (Camera),2024-08-01,343,332.28,4.67,54.88,0
Alpha 393 (Camera),2024-09-01,333,309.77,4.3,41.43,0
Alpha 393 (Camera),2024-10-01,335,317.83,4.17,45.76,0
Alpha 393 (Camera),2024-11-01,347,314.98,4.63,36.55,0
Alpha 393 (Camera),2024-12-01,324,324.06,4.29,38.89,0
Alpha 393 (Camera),2025-01-01,335,320.67,4.64,37.94,0
Alpha 393 (Camera),2025-02-01,354,317.34,4.6,35.95,0
Alpha 393 (Camera),2025-03-01,355,316.38,4.5,42.22,0
Alpha 393 (Camera),2025-04-01,365,318.77,4.59,47.89,0
Alpha 393 (Camera),2025-05-01,356,313.4,4.14,36.82,0
Alpha 393 (Camera),2025-06-01,355,330.29,4.21,28.65,0
Alpha 393 (Camera),2025-07-01,365,335.98,4.45,36.28,0
Alpha 393 (Camera),2025-08-01,359,328.91,4.35,35.09,0
Alpha 393 (Camera),2025-09-01,343,338.48,4.29,31.09,0
Alpha 393 (Camera),2025-10-01,347,316.8,4.52,44.22,0
Alpha 393 (Camera),2025-11-01,385,317.7,4.44,31.71,0
MiTV 759 (TV),2021-01-01,59,604.17,4.64,100.0,0
MiTV 759 (TV),2021-02-01,58,646.96,4.39,97.1,0
MiTV 759 (TV),2021-03-01,93,615.63,4.4,95.83,0
MiTV 759 (TV),2021-04-01,118,621.17,4.39,100.0,0
MiTV 759 (TV),2021-05-01,95,616.24,4.29,100.0,0
MiTV 759 (TV),2021-06-01,100,586.45,4.24,92.71,0
MiTV 759 (TV),2021-07-01,132,598.26,4.39,97.94,0
MiTV 759 (TV),2021-08-01,160,611.88,4.1,78.21,0
MiTV 759 (TV),2021-09-01,171,635.18,4.29,73.66,0
MiTV 759 (TV),2021-10-01,177,608.53,4.53,82.9,0
MiTV 759 (TV),2021-11-01,154,620.81,4.25,79.58,0
MiTV 759 (TV),2021-12-01,192,625.42,4.65,83.72,0
MiTV 759 (TV),2022-01-01,233,602.2,4.54,92.19,0
MiTV 759 (TV),2022-02-01,204,599.68,4.73,81.53,0
MiTV 759 (TV),2022-03-01,244,604.42,4.76,88.37,0
MiTV 759 (TV),2022-04-01,249,603.25,4.56,87.0,0
MiTV 759 (TV),2022-05-01,282,596.87,4.35,67.12,1
MiTV 759 (TV),2022-06-01,261,632.96,4.19,83.21,0
MiTV 759 (TV),2022-07-01,295,627.84,4.22,85.27,0
MiTV 759 (TV),2022-08-01,302,596.95,4.73,84.55,1
MiTV 759 (TV),2022-09-01,298,620.1,4.21,74.0,1
MiTV 759 (TV),2022-10-01,316,611.04,4.4,74.13,0
MiTV 759 (TV),2022-11-01,288,614.78,4.61,73.38,0
MiTV 759 (TV),2022-12-01,298,617.62,4.3,70.65,0
MiTV 759 (TV),2023-01-01,313,589.62,4.63,62.78,0
MiTV 759 (TV),2023-02-01,327,580.13,4.42,63.16,0
MiTV 759 (TV),2023-03-01,333,617.37,4.46,71.94,0
MiTV 759 (TV),2023-04-01,332,609.81,4.38,65.43,0
MiTV 759 (TV),2023-05-01,316,612.88,4.28,66.0,0
MiTV 759 (TV),2023-06-01,322,604.98,4.52,71.73,0
MiTV 759 (TV),2023-07-01,348,616.78,4.5,63.41,0
MiTV 759 (TV),2023-08-01,363,585.96,4.53,53.67,0
MiTV 759 (TV),2023-09-01,343,617.48,4.57,75.91,0
MiTV 759 (TV),2023-10-01,340,569.65,4.35,57.17,0
MiTV 759 (TV),2023-11-01,318,603.33,4.5,55.56,0
MiTV 759 (TV),2023-12-01,339,608.01,4.55,58.84,0
MiTV 759 (TV),2024-01-01,312,582.88,4.47,54.65,0
MiTV 759 (TV),2024-02-01,358,640.38,4.35,54.0,0
MiTV 759 (TV),2024-03-01,348,615.18,4.46,49.25,0
MiTV 759 (TV),2024-04-01,340,602.96,4.1,58.82,0
MiTV 759 (TV),2024-05-01,324,651.82,4.46,58.64,0
MiTV 759 (TV),2024-06-01,345,621.07,4.23,62.34,0
MiTV 759 (TV),2024-07-01,321,623.45,4.4,62.17,0
MiTV 759 (TV),2024-08-01,340,612.53,4.33,33.37,0
MiTV 759 (TV),2024-09-01,352,606.67,4.4,50.27,0
MiTV 759 (TV),2024-10-01,336,620.49,4.16,36.5,0
MiTV 759 (TV),2024-11-01,347,564.14,4.5,52.59,0
MiTV 759 (TV),2024-12-01,383,581.98,4.53,44.64,0
MiTV 759 (TV),2025-01-01,323,588.78,4.24,36.06,0
MiTV 759 (TV),2025-02-01,339,572.33,4.18,32.01,0
MiTV 759 (TV),2025-03-01,348,625.25,4.25,34.18,0
MiTV 759 (TV),2025-04-01,345,602.36,4.5,31.92,0
MiTV 759 (TV),2025-05-01,360,638.04,4.37,45.66,0
MiTV 759 (TV),2025-06-01,363,611.6,4.35,35.64,0
MiTV 759 (TV),2025-07-01,356,599.24,4.36,26.96,0
MiTV 759 (TV),2025-08-01,359,612.68,4.28,35.7,0
MiTV 759 (TV),2025-09-01,331,634.5,4.43,34.36,0
MiTV 759 (TV),2025-10-01,366,609.3,4.6,29.42,0
MiTV 759 (TV),2025-11-01,362,637.01,4.24,37.89,0
WH 921 (Headphone),2021-01-01,41,589.23,4.48,91.64,0
WH 921 (Headphone),2021-02-01,78,614.0,4.3,96.93,0
